Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Revenue,Age_Group
714435408,Blue,245,0,100,2023-04-30,Week-18,Q2,2023,12663.0,1028,3297,54,0.081,Swipe ,Bills,197.82,0,40,F,3,High School,Single,TX,91750,no,no,no,unknown,Selfemployeed,36132,3,3739.82,30-40
714436383,Blue,150,0,100,2023-04-30,Week-18,Q2,2023,26856.0,0,4222,75,0.0,Swipe ,Entertainment,422.2,0,40,F,1,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,54187,2,4794.2,30-40
714443058,Blue,195,1,104,2023-04-30,Week-18,Q2,2023,1484.0,0,1664,39,0.0,Swipe ,Bills,349.44,0,32,F,0,Unknown,Single,NY,91750,no,no,yes,unknown,Selfemployeed,14975,1,2208.44,30-40
714443883,Blue,320,1,111,2023-04-30,Week-18,Q2,2023,1781.0,0,4593,81,0.0,Swipe ,Food,918.6,0,38,M,3,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,70054,3,5831.6,30-40
714449283,Blue,100,1,62,2023-04-30,Week-18,Q2,2023,25428.0,1528,13360,97,0.06,Swipe ,Food,801.6,0,52,M,1,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,130130,3,14261.6,50-60
714451833,Blue,445,0,89,2023-04-30,Week-18,Q2,2023,1438.3,0,1431,34,0.0,Swipe ,Bills,271.89,0,35,F,2,Uneducated,Married,NJ,91750,yes,no,no,unknown,Blue-collar,13940,1,2147.89,30-40
714454758,Blue,200,1,78,2023-04-30,Week-18,Q2,2023,6347.0,1594,1771,37,0.251,Swipe ,Bills,194.81,0,57,F,3,High School,Married,NJ,91750,no,no,no,cellular,Businessman,15496,3,2165.81,50-60
714457083,Blue,245,1,114,2023-04-30,Week-18,Q2,2023,3456.0,2219,1332,24,0.642,Swipe ,Entertainment,319.68,0,48,F,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,12062,3,1896.68,40-50
714460683,Blue,495,1,105,2023-04-30,Week-18,Q2,2023,3838.0,1736,1467,29,0.452,Swipe ,Entertainment,176.04,0,58,F,3,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,14763,3,2138.04,50-60
714462558,Blue,385,1,112,2023-04-30,Week-18,Q2,2023,5791.0,0,4556,67,0.0,Chip ,Grocery,364.48,0,29,M,1,High School,Married,TX,91750,yes,no,no,cellular,Govt,68561,2,5305.48,<30
714465558,Silver,175,1,66,2023-04-30,Week-18,Q2,2023,34516.0,2205,15033,98,0.064,Chip ,Travel,3908.58,0,44,F,4,Doctorate,Unknown,NY,91750,yes,no,no,unknown,Businessman,195507,3,19116.58,40-50
714466458,Blue,250,0,97,2023-04-30,Week-18,Q2,2023,2532.0,2124,3400,76,0.839,Swipe ,Bills,884.0,0,54,F,0,Graduate,Married,NY,91750,yes,yes,no,unknown,Govt,37006,3,4534.0,50-60
714467733,Silver,450,0,94,2023-04-30,Week-18,Q2,2023,30428.0,1721,4178,69,0.057,Swipe ,Entertainment,459.58,0,37,M,3,Unknown,Single,FL,91750,yes,no,no,cellular,Govt,52677,2,5087.58,30-40
714469008,Blue,125,1,102,2023-04-30,Week-18,Q2,2023,2351.0,1337,5115,84,0.569,Swipe ,Food,971.85,0,55,M,2,High School,Married,CA,91750,no,no,no,cellular,Businessman,93856,3,6211.85,50-60
714471183,Blue,340,1,100,2023-04-30,Week-18,Q2,2023,17504.0,476,10468,66,0.027,Chip ,Travel,1884.24,0,41,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,119387,3,12692.24,40-50
714472608,Blue,110,1,46,2023-04-30,Week-18,Q2,2023,4250.0,1095,1174,27,0.258,Online ,Bills,281.76,0,40,F,4,Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,8250,1,1565.76,30-40
714473658,Blue,460,0,107,2023-04-30,Week-18,Q2,2023,8960.0,1054,1488,26,0.118,Swipe ,Bills,193.44,0,68,M,1,Graduate,Married,NY,91750,yes,yes,yes,telephone,Selfemployeed,14975,1,2141.44,60+
714474483,Blue,200,1,76,2023-04-30,Week-18,Q2,2023,2523.0,1877,2005,50,0.744,Online ,Travel,401.0,0,41,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,20045,3,2606.0,40-50
714475908,Blue,195,0,85,2023-04-30,Week-18,Q2,2023,6348.0,0,1732,39,0.0,Swipe ,Bills,225.16,0,48,F,3,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,3,2152.16,40-50
714477408,Blue,250,1,98,2023-04-30,Week-18,Q2,2023,2977.0,1340,2201,39,0.45,Chip ,Food,330.15,0,48,F,1,Graduate,Single,FL,91750,no,no,no,telephone,Govt,23397,2,2781.15,40-50
714479358,Blue,460,0,123,2023-04-30,Week-18,Q2,2023,3610.0,1554,2216,34,0.43,Chip ,Bills,376.72,0,39,F,4,Graduate,Married,NJ,91750,yes,yes,no,cellular,Businessman,23630,3,3052.7200000000003,30-40
714483033,Blue,375,1,72,2023-04-30,Week-18,Q2,2023,14728.0,0,4660,85,0.0,Chip ,Bills,1118.4,0,43,M,2,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,73194,3,6153.4,40-50
714484008,Blue,150,1,89,2023-04-30,Week-18,Q2,2023,1567.0,0,2138,41,0.0,Swipe ,Bills,342.08,0,52,F,1,High School,Single,NJ,91750,no,yes,yes,unknown,White-collar,22311,2,2630.08,50-60
714485508,Blue,475,0,101,2023-04-30,Week-18,Q2,2023,9086.0,1254,3906,81,0.138,Swipe ,Bills,546.84,0,41,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,White-collar,44916,2,4927.84,40-50
714487458,Blue,100,1,90,2023-04-30,Week-18,Q2,2023,2920.0,0,2306,39,0.0,Chip ,Entertainment,553.44,0,37,F,3,High School,Single,CA,91750,yes,no,yes,cellular,Businessman,25181,3,2959.44,30-40
714488433,Blue,250,1,114,2023-04-30,Week-18,Q2,2023,19099.0,2517,4837,77,0.132,Swipe ,Entertainment,1305.99,0,43,M,5,High School,Unknown,TX,91750,no,no,no,cellular,Businessman,80385,3,6392.99,40-50
714490308,Blue,245,0,99,2023-04-30,Week-18,Q2,2023,19270.0,1662,1565,28,0.086,Swipe ,Travel,156.5,0,37,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975,3,1966.5,30-40
714492783,Blue,225,0,101,2023-04-30,Week-18,Q2,2023,1438.3,0,1517,38,0.0,Online ,Food,166.87,0,33,F,0,High School,Single,CA,91750,yes,yes,yes,unknown,Selfemployeed,14975,1,1908.87,30-40
714493983,Blue,340,0,92,2023-04-30,Week-18,Q2,2023,4682.0,1010,4322,83,0.216,Swipe ,Food,950.84,0,57,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,57764,3,5612.84,50-60
714495258,Blue,440,0,79,2023-04-30,Week-18,Q2,2023,1438.3,479,1786,37,0.333,Swipe ,Bills,303.62,0,49,F,2,High School,Single,NY,91750,no,yes,yes,cellular,Govt,15718,2,2529.62,40-50
714496083,Blue,140,0,92,2023-04-30,Week-18,Q2,2023,6649.0,1781,1609,28,0.268,Swipe ,Bills,176.99,0,51,F,3,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975,2,1925.99,50-60
714499908,Blue,250,1,67,2023-04-30,Week-18,Q2,2023,2016.0,1303,3243,63,0.646,Chip ,Bills,421.59,0,35,F,4,Unknown,Married,NJ,91750,no,no,no,cellular,Govt,35697,1,3914.59,30-40
714500883,Blue,195,1,87,2023-04-30,Week-18,Q2,2023,21242.0,819,1283,37,0.039,Swipe ,Bills,346.41,0,50,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,11218,1,1824.41,40-50
714502458,Blue,290,0,102,2023-04-30,Week-18,Q2,2023,17811.0,643,3748,79,0.036,Chip ,Bills,524.72,0,51,F,3,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,41428,1,4562.72,50-60
714503433,Blue,330,0,87,2023-04-30,Week-18,Q2,2023,1615.0,950,2212,43,0.588,Chip ,Food,221.2,0,59,F,0,Uneducated,Married,FL,91750,yes,yes,no,cellular,Blue-collar,23557,3,2763.2,50-60
714505683,Blue,445,1,70,2023-04-30,Week-18,Q2,2023,34516.0,0,3250,63,0.0,Online ,Entertainment,812.5,0,50,F,1,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,35732,1,4507.5,40-50
714506583,Blue,300,0,69,2023-04-30,Week-18,Q2,2023,1438.3,0,4601,78,0.0,Swipe ,Food,1012.22,0,30,M,0,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,70459,2,5913.22,<30
714510483,Gold,275,0,68,2023-04-30,Week-18,Q2,2023,34516.0,2517,7640,87,0.073,Swipe ,Fuel,993.2,0,51,M,1,High School,Single,CA,91750,no,no,no,cellular,Businessman,105710,3,8908.2,50-60
714511758,Blue,300,0,67,2023-04-30,Week-18,Q2,2023,6363.0,1029,1542,16,0.162,Swipe ,Bills,169.62,0,56,F,1,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,2,2011.62,50-60
714513033,Blue,370,0,63,2023-04-30,Week-18,Q2,2023,11213.0,0,1257,23,0.0,Swipe ,Bills,163.41,0,47,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,10703,2,1790.41,40-50
714514008,Blue,150,0,121,2023-04-30,Week-18,Q2,2023,8953.0,0,1982,43,0.0,Swipe ,Fuel,515.32,0,41,F,1,High School,Single,FL,91750,no,yes,no,cellular,White-collar,19639,1,2647.32,40-50
714514983,Blue,440,1,92,2023-04-30,Week-18,Q2,2023,5438.0,2214,5029,75,0.407,Swipe ,Fuel,502.9,0,58,M,1,High School,Married,TX,91750,yes,no,no,cellular,White-collar,90691,3,5971.9,50-60
714516033,Blue,175,1,71,2023-04-30,Week-18,Q2,2023,9025.0,1005,4412,87,0.111,Chip ,Entertainment,1279.48,0,47,M,4,Uneducated,Married,CA,91750,yes,no,no,cellular,White-collar,61117,2,5866.48,40-50
714516783,Silver,300,1,43,2023-04-30,Week-18,Q2,2023,12547.0,1378,3360,56,0.11,Swipe ,Bills,336.0,0,51,F,2,Graduate,Single,FL,91750,no,no,no,unknown,Blue-collar,36665,3,3996.0,50-60
714519408,Blue,125,0,69,2023-04-30,Week-18,Q2,2023,5357.0,2139,1979,48,0.399,Swipe ,Grocery,395.8,0,52,F,2,High School,Single,MA,91750,no,no,no,unknown,Retirees,19600,3,2499.8,50-60
714520233,Blue,360,1,73,2023-04-30,Week-18,Q2,2023,1708.0,0,1992,38,0.0,Swipe ,Fuel,119.52,0,53,F,0,High School,Married,CA,91750,no,yes,no,cellular,Selfemployeed,19781,3,2471.52,50-60
714522258,Blue,220,1,109,2023-04-30,Week-18,Q2,2023,4366.0,1590,1596,37,0.364,Swipe ,Entertainment,287.28,0,39,F,1,Graduate,Married,NJ,91750,yes,yes,yes,cellular,Selfemployeed,14975,3,2103.2799999999997,30-40
714523383,Blue,250,0,93,2023-04-30,Week-18,Q2,2023,2900.0,2122,4656,59,0.732,Swipe ,Bills,1210.56,0,37,M,2,Uneducated,Single,CA,91750,yes,no,no,cellular,Businessman,72942,3,6116.5599999999995,30-40
714524583,Blue,200,1,129,2023-04-30,Week-18,Q2,2023,23240.0,1534,9441,82,0.066,Chip ,Travel,660.87,0,40,M,3,Uneducated,Single,CA,91750,no,no,no,unknown,White-collar,118938,1,10301.87,30-40
714525633,Blue,300,1,85,2023-04-30,Week-18,Q2,2023,1886.0,1023,4233,81,0.542,Swipe ,Bills,380.97,0,46,F,3,Unknown,Married,TX,91750,no,no,no,cellular,Blue-collar,54564,2,4913.97,40-50
714527433,Blue,495,1,66,2023-04-30,Week-18,Q2,2023,17523.0,0,1974,54,0.0,Swipe ,Grocery,375.06,0,27,F,1,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,19513,3,2844.06,<30
714528258,Blue,125,0,66,2023-04-30,Week-18,Q2,2023,3299.0,870,4904,75,0.264,Swipe ,Grocery,637.52,0,53,M,3,Graduate,Single,NJ,91750,no,no,no,cellular,Govt,84615,1,5666.52,50-60
714529233,Blue,110,1,116,2023-04-30,Week-18,Q2,2023,3124.0,1593,1652,41,0.51,Swipe ,Bills,479.08,0,48,F,3,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,14975,3,2241.08,40-50
714531108,Blue,200,1,98,2023-04-30,Week-18,Q2,2023,4260.0,1775,2109,52,0.417,Swipe ,Bills,442.89,0,39,F,5,Graduate,Single,TX,91750,no,no,no,unknown,Businessman,21658,1,2751.89,30-40
714532158,Blue,175,1,78,2023-04-30,Week-18,Q2,2023,15221.0,1166,3848,68,0.077,Online ,Entertainment,577.2,0,40,F,5,High School,Single,TX,91750,no,no,no,cellular,Retirees,43615,1,4600.2,30-40
714533058,Blue,385,1,76,2023-04-30,Week-18,Q2,2023,1438.3,721,4606,86,0.501,Chip ,Travel,276.36,0,45,M,3,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,70607,2,5267.36,40-50
714534108,Blue,425,0,45,2023-04-30,Week-18,Q2,2023,6407.0,1884,1675,47,0.294,Swipe ,Entertainment,402.0,0,44,F,3,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,14975,3,2502.0,40-50
714536208,Blue,390,1,96,2023-04-30,Week-18,Q2,2023,2473.0,1675,4203,73,0.677,Swipe ,Bills,672.48,0,53,F,1,Uneducated,Single,NY,91750,yes,no,no,cellular,White-collar,53559,2,5265.48,50-60
714537258,Blue,245,1,61,2023-04-30,Week-18,Q2,2023,8876.0,1132,3779,78,0.128,Chip ,Fuel,491.27,0,31,M,0,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,42033,2,4515.27,30-40
714542058,Silver,385,1,160,2023-04-30,Week-18,Q2,2023,26365.0,680,3411,68,0.026,Swipe ,Fuel,716.31,0,30,M,1,Post-Graduate,Married,NY,91750,no,no,no,unknown,Govt,37114,3,4512.3099999999995,<30
714543633,Blue,465,1,110,2023-04-30,Week-18,Q2,2023,7500.0,0,8024,78,0.0,Chip ,Travel,2086.24,0,53,M,1,Graduate,Unknown,NM,91750,no,yes,no,cellular,Businessman,110066,3,10575.24,50-60
714544908,Blue,245,1,94,2023-04-30,Week-18,Q2,2023,6224.0,0,8979,68,0.0,Chip ,Entertainment,897.9,0,49,M,2,Uneducated,Married,FL,91750,no,no,no,cellular,Govt,117540,3,10121.9,40-50
714547458,Blue,250,0,100,2023-04-30,Week-18,Q2,2023,2297.0,0,1941,51,0.0,Swipe ,Entertainment,427.02,0,40,F,1,High School,Single,CA,91750,no,no,no,telephone,White-collar,18866,3,2618.02,30-40
714548733,Silver,200,1,108,2023-04-30,Week-18,Q2,2023,34516.0,0,2655,64,0.0,Swipe ,Entertainment,743.4,0,42,F,2,Graduate,Married,NY,91750,no,yes,no,unknown,Blue-collar,31231,3,3598.4,40-50
714549558,Blue,195,0,118,2023-04-30,Week-18,Q2,2023,9576.0,0,2362,49,0.0,Swipe ,Bills,543.26,0,46,F,3,High School,Single,TX,91750,no,yes,no,cellular,Govt,26207,1,3100.26,40-50
714550383,Blue,250,1,112,2023-04-30,Week-18,Q2,2023,4129.0,0,1678,40,0.0,Swipe ,Entertainment,436.28,0,41,F,4,Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,14975,3,2364.2799999999997,40-50
714554808,Blue,330,0,96,2023-04-30,Week-18,Q2,2023,2774.0,1362,4802,91,0.491,Chip ,Fuel,1104.46,0,35,M,2,Graduate,Married,IL,91750,no,no,no,cellular,Selfemployeed,78956,3,6236.46,30-40
714557583,Blue,420,0,94,2023-04-30,Week-18,Q2,2023,2212.0,1902,4976,79,0.86,Swipe ,Grocery,1194.24,0,46,M,5,Graduate,Single,OH,91750,no,yes,no,cellular,Selfemployeed,88297,2,6590.24,40-50
714559458,Blue,290,0,101,2023-04-30,Week-18,Q2,2023,1681.0,0,1953,48,0.0,Swipe ,Bills,175.77,0,38,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,19094,3,2418.77,30-40
714560358,Blue,225,1,98,2023-04-30,Week-18,Q2,2023,3234.0,1514,13803,100,0.468,Swipe ,Food,3588.78,0,39,F,3,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,141911,3,17616.78,30-40
714566133,Blue,250,1,130,2023-04-30,Week-18,Q2,2023,3239.0,2356,4621,91,0.727,Swipe ,Bills,739.36,0,32,M,1,Uneducated,Single,NY,91750,no,no,no,cellular,Retirees,71471,1,5610.36,30-40
714566958,Blue,375,1,82,2023-04-30,Week-18,Q2,2023,20882.0,1420,2291,40,0.068,Swipe ,Fuel,595.66,0,56,F,1,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,24988,3,3261.66,50-60
714567708,Blue,330,1,89,2023-04-30,Week-18,Q2,2023,2483.0,2049,4421,74,0.825,Chip ,Bills,839.99,0,49,M,5,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,61533,5,5590.99,40-50
714569958,Blue,200,0,118,2023-04-30,Week-18,Q2,2023,3206.0,2459,3852,65,0.767,Chip ,Food,423.72,0,50,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,43651,3,4475.72,40-50
714571008,Blue,460,1,131,2023-04-30,Week-18,Q2,2023,1438.3,0,4553,78,0.0,Online ,Grocery,1047.19,0,47,M,3,Post-Graduate,Single,FL,91750,yes,no,no,cellular,Govt,68466,3,6060.1900000000005,40-50
714572208,Blue,200,0,90,2023-04-30,Week-18,Q2,2023,1438.3,788,4297,65,0.548,Swipe ,Grocery,386.73,0,38,F,1,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,56793,3,4883.73,30-40
714573258,Blue,345,0,95,2023-04-30,Week-18,Q2,2023,1606.0,798,2229,45,0.497,Swipe ,Bills,289.77,0,41,F,3,Graduate,Unknown,TX,91750,no,yes,yes,cellular,Selfemployeed,23857,2,2863.77,40-50
714574083,Blue,270,1,72,2023-04-30,Week-18,Q2,2023,2937.0,2159,2511,51,0.735,Swipe ,Fuel,301.32,0,65,F,0,High School,Married,NY,91750,yes,yes,no,cellular,White-collar,28825,5,3082.32,60+
714575208,Blue,470,0,112,2023-04-30,Week-18,Q2,2023,4951.0,2002,4192,62,0.404,Chip ,Bills,1173.76,0,48,F,5,High School,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,53091,2,5835.76,40-50
714576183,Blue,490,1,97,2023-04-30,Week-18,Q2,2023,21637.0,2030,1222,23,0.094,Swipe ,Travel,354.38,0,55,F,2,Graduate,Married,FL,91750,no,yes,yes,cellular,Selfemployeed,10272,5,2066.38,50-60
714577233,Silver,150,1,80,2023-04-30,Week-18,Q2,2023,4755.0,0,15999,109,0.0,Swipe ,Entertainment,959.94,0,43,F,5,High School,Married,CA,90275,no,yes,yes,cellular,Businessman,227718,2,17108.94,40-50
714578283,Blue,300,0,77,2023-04-30,Week-18,Q2,2023,2053.0,0,1283,28,0.0,Swipe ,Bills,192.45,0,34,F,2,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,11215,5,1775.45,30-40
714580158,Blue,290,0,65,2023-04-30,Week-18,Q2,2023,2773.0,2080,3567,73,0.75,Swipe ,Grocery,463.71,0,50,F,2,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,38922,3,4320.71,40-50
714581358,Blue,320,1,82,2023-04-30,Week-18,Q2,2023,1502.0,0,2204,36,0.0,Chip ,Grocery,176.32,0,51,F,1,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,23492,3,2700.32,50-60
714585033,Blue,375,1,113,2023-04-30,Week-18,Q2,2023,1438.3,1055,4532,78,0.734,Swipe ,Fuel,725.12,0,49,M,1,Doctorate,Married,NE,91750,no,yes,yes,cellular,White-collar,67226,3,5632.12,40-50
714586458,Platinum,365,0,80,2023-04-30,Week-18,Q2,2023,7106.0,2031,16377,124,0.286,Chip ,Food,1146.39,0,39,F,2,High School,Single,CA,91010,yes,no,no,cellular,Businessman,233849,3,17888.39,30-40
714588408,Blue,200,1,97,2023-04-30,Week-18,Q2,2023,2882.0,0,4446,68,0.0,Chip ,Bills,311.22,0,47,M,4,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Govt,62964,5,4957.22,40-50
714593883,Silver,435,0,106,2023-04-30,Week-18,Q2,2023,12100.0,1350,13138,115,0.112,Swipe ,Entertainment,1707.94,0,50,M,1,Uneducated,Married,CA,90025,yes,no,no,cellular,White-collar,125243,3,15280.94,40-50
714594933,Blue,200,1,94,2023-04-30,Week-18,Q2,2023,7065.0,990,3758,65,0.14,Online ,Fuel,939.5,0,44,F,3,Doctorate,Single,TX,91750,no,no,yes,cellular,White-collar,41655,2,4897.5,40-50
714595983,Blue,275,1,103,2023-04-30,Week-18,Q2,2023,1438.3,522,2030,37,0.363,Swipe ,Food,466.9,0,34,F,1,Post-Graduate,Single,TX,91750,yes,no,no,cellular,Businessman,20416,5,2771.9,30-40
714600258,Blue,250,1,86,2023-04-30,Week-18,Q2,2023,5945.0,2015,3645,70,0.339,Swipe ,Grocery,729.0,0,33,F,2,Uneducated,Married,CA,91750,yes,no,no,cellular,Selfemployeed,39794,5,4624.0,30-40
714602658,Blue,375,0,91,2023-04-30,Week-18,Q2,2023,1462.0,0,1998,36,0.0,Chip ,Food,279.72,0,54,F,1,High School,Married,NJ,91750,no,no,yes,cellular,Retirees,19879,5,2652.7200000000003,50-60
714603558,Blue,300,1,80,2023-04-30,Week-18,Q2,2023,11699.0,1758,2007,46,0.15,Online ,Grocery,280.98,0,55,F,1,Unknown,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,20085,5,2587.98,50-60
714606558,Blue,360,0,105,2023-04-30,Week-18,Q2,2023,1913.0,1272,1448,22,0.665,Swipe ,Bills,173.76,0,40,F,4,Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,14250,3,1981.76,30-40
714608583,Blue,475,1,88,2023-04-30,Week-18,Q2,2023,5287.0,0,8392,69,0.0,Swipe ,Bills,1594.48,0,48,M,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,113940,2,10461.48,40-50
714614133,Blue,435,0,90,2023-04-30,Week-18,Q2,2023,2819.0,0,2128,39,0.0,Chip ,Bills,425.6,0,47,F,3,Unknown,Unknown,NY,91750,no,no,no,cellular,Retirees,21980,3,2988.6,40-50
714615258,Blue,140,1,96,2023-04-30,Week-18,Q2,2023,4819.0,2134,9330,64,0.443,Swipe ,Grocery,2052.6,0,39,M,2,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,118538,3,11522.6,30-40
714616308,Blue,280,1,66,2023-04-30,Week-18,Q2,2023,7182.0,1774,4294,67,0.247,Swipe ,Food,644.1,0,44,M,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,56655,2,5218.1,40-50
714618333,Blue,330,1,101,2023-04-30,Week-18,Q2,2023,9843.0,2154,1402,35,0.219,Swipe ,Entertainment,364.52,0,52,F,3,Uneducated,Single,CA,91750,no,yes,no,unknown,Blue-collar,13309,5,2096.52,50-60
714620358,Blue,360,0,66,2023-04-30,Week-18,Q2,2023,3328.0,2517,2196,47,0.756,Swipe ,Grocery,461.16,0,47,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Blue-collar,23337,5,3017.16,40-50
714621183,Blue,250,0,165,2023-04-30,Week-18,Q2,2023,2650.0,1646,4512,80,0.621,Chip ,Travel,812.16,0,40,M,1,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,66119,2,5574.16,30-40
714622833,Blue,330,0,77,2023-04-30,Week-18,Q2,2023,26058.0,1664,3489,58,0.064,Swipe ,Fuel,907.14,0,38,F,1,Graduate,Married,NJ,91750,no,no,no,cellular,Retirees,37914,2,4726.14,30-40
714629358,Blue,285,1,41,2023-04-30,Week-18,Q2,2023,4948.0,0,1796,41,0.0,Swipe ,Entertainment,359.2,0,51,F,5,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,15988,2,2440.2,50-60
714630858,Blue,405,1,96,2023-04-30,Week-18,Q2,2023,1470.0,458,2383,39,0.312,Swipe ,Food,667.24,0,45,M,5,Graduate,Single,CA,91750,no,no,yes,unknown,Selfemployeed,26393,2,3455.24,40-50
714631833,Blue,425,0,73,2023-04-30,Week-18,Q2,2023,1973.0,1324,1587,38,0.671,Swipe ,Food,428.49,0,41,F,4,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,14975,3,2440.49,40-50
714633858,Blue,125,1,50,2023-04-30,Week-18,Q2,2023,5779.0,2517,2102,32,0.436,Swipe ,Bills,378.36,0,44,F,3,High School,Married,MI,91750,no,yes,yes,telephone,White-collar,21516,5,2605.36,40-50
714634983,Blue,100,1,102,2023-04-30,Week-18,Q2,2023,3517.0,0,2403,48,0.0,Chip ,Grocery,648.81,0,42,F,3,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,26790,2,3151.81,40-50
714635883,Blue,300,0,81,2023-04-30,Week-18,Q2,2023,3594.0,1996,14881,109,0.555,Chip ,Fuel,1190.48,0,51,M,1,Uneducated,Single,CA,90275,no,no,no,cellular,Businessman,187702,3,16371.48,50-60
714637908,Gold,485,0,77,2023-04-30,Week-18,Q2,2023,7940.0,1669,15445,118,0.21,Swipe ,Food,2471.2,0,23,F,2,Unknown,Married,CA,90026,no,no,no,telephone,Businessman,213697,5,18401.2,<30
714638883,Blue,365,1,100,2023-04-30,Week-18,Q2,2023,4661.0,1835,14257,110,0.394,Chip ,Grocery,1283.13,0,53,M,3,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,158420,3,15905.130000000001,50-60
714639783,Blue,125,1,43,2023-04-30,Week-18,Q2,2023,13450.0,0,1000,18,0.0,Swipe ,Grocery,200.0,0,43,F,2,Uneducated,Unknown,FL,91750,yes,yes,no,cellular,Selfemployeed,5525,5,1325.0,40-50
714643983,Blue,325,1,102,2023-04-30,Week-18,Q2,2023,2758.0,2017,4119,73,0.731,Chip ,Entertainment,576.66,0,45,M,1,Unknown,Single,FL,91750,yes,no,no,cellular,Blue-collar,50773,3,5020.66,40-50
714647808,Blue,245,1,96,2023-04-30,Week-18,Q2,2023,2434.0,0,4628,73,0.0,Chip ,Fuel,971.88,0,46,M,2,Graduate,Single,NY,91750,no,no,no,telephone,Blue-collar,71719,3,5844.88,40-50
714648933,Blue,125,1,58,2023-04-30,Week-18,Q2,2023,4861.0,1123,1556,40,0.231,Swipe ,Fuel,342.32,0,42,F,3,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975,5,2023.32,40-50
714652383,Blue,175,1,77,2023-04-30,Week-18,Q2,2023,1571.0,0,4580,74,0.0,Chip ,Grocery,274.8,0,38,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,69471,2,5029.8,30-40
714655758,Blue,125,0,151,2023-04-30,Week-18,Q2,2023,4049.0,0,4003,73,0.0,Swipe ,Food,400.3,0,44,M,1,Uneducated,Married,TX,91750,yes,no,no,cellular,Blue-collar,47313,2,4528.3,40-50
714657108,Blue,480,1,73,2023-04-30,Week-18,Q2,2023,6660.0,1362,2660,51,0.205,Swipe ,Bills,212.8,0,44,M,3,Graduate,Unknown,NY,91750,yes,yes,no,cellular,Selfemployeed,31276,5,3352.8,40-50
